True,Pred,GC_norm,Day sin,Day cos
NORMAL,NORMAL,-0.11777826649539347,0.5086709438521044,0.8609610158889943
NORMAL,NORMAL,-0.10860027700998946,0.5234156073655503,0.8520775211013093
NORMAL,NORMAL,-0.21973904921191847,0.5380051715382996,0.8429415373547828
NORMAL,NORMAL,-0.18963762201317214,0.5524353131676196,0.8335557718385699
NORMAL,NORMAL,-0.13685586963325172,0.5667017562911176,0.8239230057575542
NORMAL,NORMAL,0.0322253346531615,0.5808002734538009,0.8140460935082178
NORMAL,NORMAL,-0.08220973062680743,0.5947266869607634,0.8039279618328213
NORMAL,NORMAL,-0.1251397750948343,0.6084768701151261,0.7935716089521474
NORMAL,NORMAL,0.049597152319842304,0.6220467484408675,0.7829801036770629
NORMAL,NORMAL,0.08508013269751288,0.6354323008901774,0.7721565844991642
NORMAL,NORMAL,0.05786640170286995,0.6486295610349814,0.7611042586607747
SPIKE,NORMAL,1.7028501740980058,0.6616346182422783,0.7498264012045686
NORMAL,NORMAL,-0.11496820687593572,0.6744436188329455,0.7383263540031065
NORMAL,NORMAL,0.12252906126621493,0.6870527672236669,0.7266075247685656
NORMAL,NORMAL,-0.03548489173617718,0.6994583270516471,0.7146733860429609
NORMAL,NORMAL,-0.085327630736911,0.7116566222817746,0.702527474169157
NORMAL,NORMAL,0.01790803769161233,0.7236440382959124,0.6901733882429719
NORMAL,NORMAL,0.049872217823066924,0.7354170229639855,0.6776147890466889
NORMAL,NORMAL,-0.11046170554344874,0.7469720876965552,0.6648553979642865
NORMAL,NORMAL,-0.02692298808591037,0.7583058084785625,0.6518989958787126
NORMAL,NORMAL,0.04823062365921121,0.7694148268839378,0.6387494220515272
NORMAL,NORMAL,-0.16583332585075353,0.7802958510707755,0.6254105729852463
NORMAL,NORMAL,-0.04243892566651274,0.7909456567567772,0.6118864012687243
NORMAL,NORMAL,-0.15772366687900957,0.8013610881746766,0.5981809144059164
NORMAL,NORMAL,-0.1424778614664857,0.8115390590073611,0.5842981736283683
NORMAL,NORMAL,-0.09700036966382931,0.8214765533024142,0.5702422926917871
NORMAL,NORMAL,0.013353209760899052,0.8311706263658079,0.5560174366570446
NORMAL,NORMAL,-0.06852683999283887,0.8406184056344782,0.5416278206559814
NORMAL,NORMAL,-0.10115214079827847,0.8498170915275278,0.5270777086423722
NORMAL,NORMAL,-0.02615185962526419,0.8587639582758029,0.5123714121284237
NORMAL,NORMAL,-0.15062311033927472,0.8674563547295968,0.49751328890718066
NORMAL,NORMAL,0.01666258445553879,0.8758917051442429,0.48250774176121847
NORMAL,NORMAL,0.09228426069454528,0.8840675099433636,0.46735921715800227
NORMAL,NORMAL,-0.03397587107566545,0.8919813464595485,0.45207220393230435
SEASONAL,NORMAL,1.0587252934890494,0.8996308696522433,0.43665123195606403
NORMAL,NORMAL,0.016618443068613632,0.9070138128026359,0.4211008707960896
NORMAL,NORMAL,-0.23665512115087703,0.9141279881853337,0.40542572835999735
NORMAL,NORMAL,0.03655101395304154,0.9209712877166346,0.38963044953078796
NORMAL,NORMAL,0.31029911688186457,0.9275416835791966,0.37371971479046906
NORMAL,NORMAL,-0.031156859083050957,0.9338372288229252,0.35769823883312546
NORMAL,NORMAL,-0.02971329893435626,0.9398560579418954,0.3415707691678556
NORMAL,NORMAL,0.06323721944846816,0.9455963874271426,0.3253420847119801
NORMAL,NORMAL,0.1604660041436988,0.9510565162951535,0.30901699437494745
NORMAL,NORMAL,0.0899839569550326,0.9562348265919056,0.29260033563334836
NORMAL,NORMAL,-0.24352323685343696,0.9611297838723007,0.27609697309746883
NORMAL,NORMAL,0.04784766210939831,0.9657399376548549,0.2595117970697999
NORMAL,NORMAL,0.2635790387703265,0.970063921851507,0.2428497220959356
NORMAL,NORMAL,0.055752302648632686,0.9741004551724205,0.22611568550828828
NORMAL,NORMAL,-0.13392558965898194,0.9778483415056568,0.20931464596304847
NORMAL,NORMAL,0.020610172257557242,0.9813064702716093,0.19245158197082998
NORMAL,NORMAL,-0.146398915243498,0.9844738167520922,0.1755314904214282
NORMAL,NORMAL,0.12377255032213746,0.9873494423939864,0.15855938510313478
NORMAL,NORMAL,-0.11067612195851581,0.989932495087353,0.141540295217043
NORMAL,NORMAL,0.0003275802329032829,0.9922222094179323,0.12447926388678915
NORMAL,NORMAL,-0.09944203589798033,0.994217906893952,0.10738134666416309
NORMAL,NORMAL,-0.06570653611851658,0.995918996147179,0.09025161003104117
NORMAL,NORMAL,0.15301274481203544,0.9973249731081555,0.07309512989807777
NORMAL,NORMAL,0.004590127092761924,0.9984354211555643,0.055916990100603484
NORMAL,NORMAL,-0.06651354376878645,0.9992500112396835,0.03872228089217446
NORMAL,NORMAL,-0.12944250077120995,0.9997685019798909,0.021516097436222254
NORMAL,NORMAL,-0.2075295160149599,0.9999907397361901,0.004303538296244289
NORMAL,NORMAL,-0.1408233597577066,0.9999166586547379,-0.01291029607500882
NORMAL,NORMAL,0.005705497685545314,0.9995462806873573,-0.030120304846908114
NORMAL,NORMAL,0.098938446810304,0.9988797155850336,-0.04732138832243185
NORMAL,NORMAL,-0.06686258728225507,0.9979171608653922,-0.06450844944931623
NORMAL,NORMAL,0.16194589291022524,0.9966589017541702,-0.08167639533042241
NORMAL,NORMAL,-0.08422376528862519,0.9951053111006976,-0.09882013873287143
NORMAL,NORMAL,-0.03302671158590071,0.9932568492674143,-0.11593459959550041
NORMAL,NORMAL,-0.12376652716972979,0.9911140639934547,-0.1330147065341959
NORMAL,NORMAL,0.09806071383271915,0.9886775902323405,-0.1500553983446526
NORMAL,NORMAL,0.21626020359456405,0.9859481499638304,-0.16705162550211924
NORMAL,NORMAL,-0.19823248122327478,0.9829265519799822,-0.18399835165768005
NORMAL,NORMAL,-0.0470043326466792,0.9796136916454901,-0.20089055513063506
NORMAL,NORMAL,0.12491462917023612,0.9760105506323683,-0.21772323039653177
NORMAL,NORMAL,-0.1661255248121757,0.9721181966290613,-0.23449138957040985
NORMAL,NORMAL,0.04861514650518188,0.9679377830240642,-0.25119006388481935
NORMAL,NORMAL,0.11775405738372846,0.9634705485641488,-0.2678143051621742
OUTLIER,NORMAL,0.2163865703248381,0.9587178169872964,-0.2843591872810034
NORMAL,NORMAL,0.04416293232690747,0.9536809966304457,-0.30081980763566735
NORMAL,NORMAL,0.17222452760841042,0.9483615800121715,-0.3171912885891061
NORMAL,NORMAL,0.1910173368732664,0.9427611433904207,-0.3334687789181868
NORMAL,NORMAL,-0.024158207261624157,0.9368813462954315,-0.3496474552512284
NORMAL,NORMAL,-0.07525718101379282,0.9307239310379795,-0.36572252349726897
NORMAL,NORMAL,-0.11750424383614186,0.9242907221930934,-0.3816892202666588
NORMAL,NORMAL,0.0825929320474544,0.9175836260593937,-0.39754281428255595
OUTLIER,NORMAL,-3.777468916380855,0.9106046300942163,-0.4132786077829042
NORMAL,NORMAL,-0.05029670289721734,0.9033558023246845,-0.4288919379124835
NORMAL,NORMAL,-0.014069245348260711,0.895839290734909,-0.4443781781046132
NORMAL,NORMAL,-0.0793971143850084,0.8880573226294932,-0.45973273945210397
NORMAL,NORMAL,0.001732045424394339,0.8800122039735357,-0.47495107206704995
NORMAL,NORMAL,0.2406362319032581,0.8717063187093218,-0.49002866642905923
NORMAL,NORMAL,-0.0435586847237931,0.8631421280499114,-0.5049610547215204
NORMAL,NORMAL,-0.07804661243422867,0.854322169749827,-0.5197438121555155
NORMAL,NORMAL,0.07238153025061833,0.8452490573530633,-0.5343725582809787
NORMAL,NORMAL,-0.010599190185736657,0.835925479418637,-0.548842958284719
NORMAL,NORMAL,0.11292751585782336,0.8263541987239096,-0.5631507242749186
NORMAL,NORMAL,-0.021964985499634087,0.8165380514459161,-0.5772916165517272
NORMAL,NORMAL,-0.06678900881847029,0.8064799463209448,-0.5912614448635781
NORMAL,NORMAL,-0.2280812215922373,0.7961828637826158,-0.6050560696488488
SEASONAL,NORMAL,2.0699834451623964,0.7856498550787145,-0.6186714032625031
NORMAL,NORMAL,-0.2365970295352172,0.7748840413670407,-0.6321034111873487
NORMAL,NORMAL,-0.009382096930514196,0.7638886127905428,-0.6453481132295501
NORMAL,NORMAL,-0.19103368742049257,0.7526668275320084,-0.6584015846980488
NORMAL,NORMAL,0.07656488853614841,0.741222010848596,-0.6712599575675313
NORMAL,NORMAL,-0.05161668874581843,0.7295575540864875,-0.6839194216246106
NORMAL,NORMAL,-0.08187544262305058,0.717676913675962,-0.6963762255968722
NORMAL,NORMAL,-0.14531187250529778,0.705583610107178,-0.7086266782644596
NORMAL,NORMAL,0.002270403618748005,0.6932812268869777,-0.7206671495538609
NORMAL,NORMAL,-0.14537614600518126,0.6807734094770161,-0.7324940716135789
NORMAL,NORMAL,-0.16584591389537762,0.6680638642135335,-0.7441039398713607
NORMAL,NORMAL,0.0523888892906182,0.6551563572090853,-0.7554933140726803
NORMAL,NORMAL,-0.03454591494618216,0.6420547132365637,-0.766658819300159
NORMAL,NORMAL,-0.09648823646860573,0.6287628145958344,-0.777597146973627
NORMAL,NORMAL,-0.010648877896909803,0.6152845999633276,-0.7883050558305255
NORMAL,NORMAL,-0.07675515759041536,0.6016240632249226,-0.7987793728863649
NORMAL,NORMAL,-0.041774004021692686,0.5877852522924732,-0.8090169943749473
NORMAL,NORMAL,-0.16424460054207823,0.5737722679043246,-0.8190148866680801
NORMAL,NORMAL,0.1211152807495547,0.5595892624101765,-0.8287700871745037
NORMAL,NORMAL,-0.14536345619624003,0.545240438540651,-0.8382797052177743
NORMAL,NORMAL,0.06388343786389365,0.5307300481619334,-0.8475409228928311
NORMAL,NORMAL,-0.11165902729021536,0.5160623910158528,-0.8565509959010036
NORMAL,NORMAL,-0.016065494494448256,0.5012418134457758,-0.865307254363206
NORMAL,NORMAL,-0.02613049903642095,0.48627270710869,-0.8738071036110808
NORMAL,NORMAL,0.011423508162642934,0.4711595076738638,-0.8820480249558537
NORMAL,NORMAL,-0.18596869151719844,0.4559066935084588,-0.8900275764346767
NORMAL,NORMAL,-0.0016422013629418374,0.440518784350495,-0.8977433935342337
NORMAL,NORMAL,0.07022331350687179,0.42500033996955416,-0.9051931898913974
NORMAL,NORMAL,-0.13719203004205752,0.4093559588156213,-0.9123747579707273
NORMAL,NORMAL,-0.11158229070615056,0.39359027665646673,-0.9192859697186104
NORMAL,NORMAL,-0.1682353155586911,0.3777079652039649,-0.9259247771938498
NORMAL,NORMAL,-0.1539417668214308,0.36171373072976765,-0.9322892131745133
NORMAL,NORMAL,0.04043186733790707,0.3456123126707335,-0.9383773917408641
NORMAL,NORMAL,-0.22236250658193016,0.3294084822245304,-0.9441875088341993
OUTLIER,NORMAL,-3.3529475636815373,0.3131070409358269,-0.9497178427914316
NORMAL,NORMAL,0.020625115786026608,0.29671281927349075,-0.9549667548552551
NORMAL,NORMAL,-0.07614949634124898,0.28023067519921585,-0.9599326896597447
NORMAL,NORMAL,0.061810993054983575,0.26366549272800704,-0.9646141756912435
NORMAL,NORMAL,-0.18356600649100654,0.24702218048093552,-0.9690098257244062
NORMAL,NORMAL,-0.13236456558800994,0.23030567023061221,-0.9731183372332619
SPIKE,NORMAL,3.281743685101075,0.21352091543979612,-0.9769384927771817
NORMAL,NORMAL,-0.1368833821191132,0.19667288979357647,-0.980469160361632
NORMAL,NORMAL,-0.3179597453499668,0.1797665857255624,-0.9837092937736097
NORMAL,NORMAL,-0.09291995734030016,0.16280701293851715,-0.986657932891657
NORMAL,NORMAL,-0.12951522525987103,0.1457991969198751,-0.9893142039703663
NORMAL,NORMAL,-0.16769473090772297,0.12874817745258132,-0.99167731989929
NORMAL,NORMAL,-0.20123029880794444,0.11165900712169512,-0.993746580436178
NORMAL,NORMAL,-0.25023414136690564,0.09453674981719912,-0.9955213724144752
NORMAL,NORMAL,-0.10538726781961337,0.07738647923346301,-0.9970011699250151
NORMAL,NORMAL,-0.28089714280301686,0.06021327736579302,-0.9981855344718586
NORMAL,NORMAL,-0.13150106296907782,0.04302223300453059,-0.99907411510223
NORMAL,NORMAL,0.0060071916088420135,0.02581844022713308,-0.9996666485105112
NORMAL,NORMAL,-0.050584547939598504,0.008606996888688698,-0.9999629591162655
NORMAL,NORMAL,-0.3216700069316836,-0.008606996888688009,-0.9999629591162655
NORMAL,NORMAL,-0.23795755073139774,-0.02581844022713239,-0.9996666485105112
OUTLIER,NORMAL,1.7258040138163944,-0.04302223300453034,-0.99907411510223
NORMAL,NORMAL,-0.2024936953515157,-0.060213277365792774,-0.9981855344718586
NORMAL,NORMAL,-0.32281425336417324,-0.07738647923346322,-0.9970011699250151
NORMAL,NORMAL,-0.16854628833417995,-0.09453674981719933,-0.9955213724144752
NORMAL,NORMAL,-0.20636941033739495,-0.11165900712169444,-0.9937465804361781
NORMAL,NORMAL,-0.041422151742138064,-0.12874817745258066,-0.99167731989929
NORMAL,NORMAL,-0.23364171702682812,-0.14579919691987442,-0.9893142039703664
NORMAL,NORMAL,-0.11339796206238202,-0.16280701293851646,-0.9866579328916572
NORMAL,NORMAL,-0.3271646312100379,-0.17976658572556214,-0.9837092937736098
NORMAL,NORMAL,-0.3092287310831615,-0.19667288979357622,-0.9804691603616321
NORMAL,NORMAL,-0.16183914874704514,-0.2135209154397959,-0.9769384927771817
NORMAL,NORMAL,-0.13411271076647396,-0.23030567023061196,-0.973118337233262
NORMAL,NORMAL,-0.3113094610546496,-0.24702218048093527,-0.9690098257244063
NORMAL,NORMAL,-0.23069165683183016,-0.2636654927280072,-0.9646141756912435
NORMAL,NORMAL,-0.3525739609840792,-0.2802306751992161,-0.9599326896597445
NORMAL,NORMAL,-0.2539346062073416,-0.2967128192734901,-0.9549667548552553
NORMAL,NORMAL,-0.17129364181317058,-0.3131070409358267,-0.9497178427914317
NORMAL,NORMAL,-0.28092879397792897,-0.3294084822245302,-0.9441875088341994
NORMAL,NORMAL,-0.2681969925456828,-0.3456123126707333,-0.9383773917408642
NORMAL,NORMAL,-0.3442293099230757,-0.3617137307297674,-0.9322892131745134
NORMAL,NORMAL,-0.30688780088330925,-0.37770796520396466,-0.9259247771938499
NORMAL,NORMAL,-0.11087284781231686,-0.39359027665646645,-0.9192859697186105
NORMAL,NORMAL,-0.25284723835245043,-0.4093559588156211,-0.9123747579707274
NORMAL,NORMAL,-0.34383696846833883,-0.42500033996955394,-0.9051931898913975
NORMAL,NORMAL,-0.29015517917282924,-0.4405187843504952,-0.8977433935342336
OUTLIER,NORMAL,-0.5794793523050584,-0.455906693508459,-0.8900275764346766
NORMAL,NORMAL,-0.35224276298229973,-0.47115950767386394,-0.8820480249558535
NORMAL,NORMAL,-0.16258357336464632,-0.4862727071086902,-0.8738071036110807
NORMAL,NORMAL,-0.2868041178768189,-0.5012418134457756,-0.8653072543632061
NORMAL,NORMAL,-0.1260244551149548,-0.5160623910158526,-0.8565509959010037
NORMAL,NORMAL,-0.2882383606636275,-0.5307300481619331,-0.8475409228928312
NORMAL,NORMAL,-0.2860741014336848,-0.5452404385406507,-0.8382797052177745
NORMAL,NORMAL,-0.2347680609396804,-0.5595892624101763,-0.828770087174504
NORMAL,NORMAL,-0.5003319928137036,-0.5737722679043243,-0.8190148866680802
NORMAL,NORMAL,-0.2746203082325123,-0.5877852522924734,-0.8090169943749472
NORMAL,NORMAL,-0.29716865444423624,-0.6016240632249227,-0.7987793728863648
NORMAL,NORMAL,-0.17897327858973616,-0.6152845999633277,-0.7883050558305253
NORMAL,NORMAL,-0.22259361192012958,-0.6287628145958345,-0.7775971469736268
NORMAL,NORMAL,-0.3891018043414449,-0.6420547132365636,-0.7666588193001592
NORMAL,NORMAL,-0.20617422125163,-0.655156357209085,-0.7554933140726804
NORMAL,NORMAL,-0.3255809898032192,-0.6680638642135333,-0.7441039398713608
NORMAL,NORMAL,-0.37750863775279675,-0.6807734094770159,-0.7324940716135792
NORMAL,NORMAL,-0.29452043194971084,-0.6932812268869771,-0.7206671495538615
NORMAL,NORMAL,-0.3275461066340515,-0.7055836101071774,-0.7086266782644601
NORMAL,NORMAL,-0.19602812046350723,-0.7176769136759615,-0.6963762255968726
NORMAL,NORMAL,-0.2901656484947088,-0.7295575540864876,-0.6839194216246105
NORMAL,NORMAL,-0.30262904868208007,-0.7412220108485957,-0.6712599575675315
NORMAL,NORMAL,-0.25181726603728155,-0.7526668275320083,-0.6584015846980489
NORMAL,NORMAL,-0.23941544533755038,-0.7638886127905429,-0.64534811322955
NORMAL,NORMAL,-0.2650209174339595,-0.7748840413670406,-0.6321034111873488
NORMAL,NORMAL,-0.2190735262348309,-0.7856498550787144,-0.6186714032625032
NORMAL,NORMAL,-0.2823167454898093,-0.7961828637826154,-0.6050560696488494
NORMAL,NORMAL,-0.31742221974537305,-0.8064799463209447,-0.5912614448635782
NORMAL,NORMAL,-0.23891344933087985,-0.8165380514459157,-0.5772916165517278
NORMAL,NORMAL,-0.3403841367623568,-0.8263541987239095,-0.5631507242749187
NORMAL,NORMAL,-0.33281900880919263,-0.8359254794186365,-0.5488429582847199
NORMAL,NORMAL,-0.20877484339690244,-0.8452490573530634,-0.5343725582809785
NORMAL,NORMAL,-0.21808534375014374,-0.8543221697498269,-0.5197438121555157
NORMAL,NORMAL,-0.340784408175018,-0.8631421280499115,-0.5049610547215202
NORMAL,NORMAL,-0.3752716061318437,-0.8717063187093218,-0.4900286664290594
NORMAL,NORMAL,-0.23515887995785859,-0.8800122039735356,-0.4749510720670502
NORMAL,NORMAL,-0.28565503166633305,-0.888057322629493,-0.4597327394521046
NORMAL,NORMAL,-0.322824978714078,-0.8958392907349089,-0.44437817810461344
NORMAL,NORMAL,-0.3710185149395314,-0.9033558023246842,-0.4288919379124841
NORMAL,NORMAL,-0.32437370342020094,-0.9106046300942162,-0.41327860778290443
NORMAL,NORMAL,-0.3515240012684933,-0.9175836260593934,-0.3975428142825566
NORMAL,NORMAL,-0.3996662426065273,-0.9242907221930934,-0.3816892202666586
NORMAL,NORMAL,-0.3428793446243885,-0.9307239310379793,-0.3657225234972692
NORMAL,NORMAL,-0.33406554032066316,-0.9368813462954315,-0.34964745525122826
NORMAL,NORMAL,-0.3817456892038852,-0.9427611433904206,-0.33346877891818705
NORMAL,NORMAL,-0.2898192402034057,-0.9483615800121716,-0.31719128858910595
NORMAL,NORMAL,-0.2629376658931716,-0.9536809966304455,-0.300819807635668
NORMAL,NORMAL,-0.28705747012578936,-0.9587178169872964,-0.2843591872810036
NORMAL,NORMAL,-0.3781452126553272,-0.9634705485641486,-0.26781430516217486
NORMAL,NORMAL,-0.30434056485593924,-0.9679377830240642,-0.25119006388481957
NORMAL,NORMAL,-0.3540816388838048,-0.9721181966290612,-0.23449138957041052
NORMAL,NORMAL,-0.4495305106148349,-0.9760105506323682,-0.21772323039653224
NORMAL,NORMAL,-0.3125786915118366,-0.9796136916454901,-0.20089055513063528
OUTLIER,NORMAL,0.1919201544421359,-0.9829265519799822,-0.18399835165767986
SEASONAL,NORMAL,-1.6548627044964523,-0.9859481499638303,-0.1670516255021195
NORMAL,NORMAL,-0.2579087163795301,-0.9886775902323404,-0.15005539834465262
NORMAL,NORMAL,-0.3120179934952225,-0.9911140639934546,-0.13301470653419636
NORMAL,NORMAL,-0.34560496144746755,-0.9932568492674143,-0.11593459959550066
NORMAL,NORMAL,-0.35207787667024826,-0.9951053111006974,-0.09882013873287211
NORMAL,NORMAL,-0.43612368250950667,-0.99665890175417,-0.08167639533042288
NORMAL,NORMAL,-0.4890682381846525,-0.9979171608653922,-0.06450844944931625
NORMAL,NORMAL,-0.42707827022614464,-0.9988797155850335,-0.04732138832243232
SEASONAL,NORMAL,0.9663731510086462,-0.9995462806873573,-0.03012030484690836
NORMAL,NORMAL,-0.5156433098610325,-0.9999166586547379,-0.012910296075008843
NORMAL,NORMAL,-0.4037283095609245,-0.9999907397361901,0.004303538296243821
NORMAL,NORMAL,-0.3824180715936951,-0.9997685019798909,0.021516097436222233
OUTLIER,NORMAL,-1.5960485370415034,-0.9992500112396835,0.03872228089217399
NORMAL,NORMAL,-0.41188467054068795,-0.9984354211555643,0.05591699010060302
NORMAL,NORMAL,-0.3887273099303297,-0.9973249731081555,0.07309512989807776
NORMAL,NORMAL,-0.24026174328139616,-0.9959189961471792,0.0902516100310407
NORMAL,NORMAL,-0.3161321345765109,-0.994217906893952,0.10738134666416306
NORMAL,NORMAL,-0.40355953995920424,-0.9922222094179324,0.12447926388678869
NORMAL,NORMAL,-0.36781479172290626,-0.989932495087353,0.141540295217043
NORMAL,NORMAL,-0.3644758153547306,-0.9873494423939864,0.15855938510313475
NORMAL,NORMAL,-0.41719337732851913,-0.9844738167520923,0.17553149042142777
NORMAL,NORMAL,-0.4167539118095733,-0.9813064702716093,0.19245158197082995
NORMAL,NORMAL,-0.2878900650492302,-0.9778483415056568,0.20931464596304888
NORMAL,NORMAL,-0.39035461897042295,-0.9741004551724206,0.22611568550828803
NORMAL,NORMAL,-0.4384087543399189,-0.970063921851507,0.2428497220959358
NORMAL,NORMAL,-0.3616858314986223,-0.965739937654855,0.25951179706979943
NORMAL,NORMAL,-0.3491978532831522,-0.9611297838723007,0.27609697309746883
NORMAL,NORMAL,-0.49983547812023005,-0.9562348265919058,0.2926003356333479
NORMAL,NORMAL,-0.35889178494196083,-0.9510565162951536,0.30901699437494723
SPIKE,NORMAL,-0.9236701516622643,-0.9455963874271428,0.3253420847119795
NORMAL,NORMAL,-0.3210919853094915,-0.9398560579418953,0.341570769167856
NORMAL,NORMAL,-0.19034838046058994,-0.9338372288229252,0.35769823883312546
NORMAL,NORMAL,-0.2604023617062518,-0.9275416835791965,0.3737197147904692
NORMAL,NORMAL,-0.24461499847566093,-0.9209712877166346,0.38963044953078774
NORMAL,NORMAL,-0.14426585691617522,-0.9141279881853337,0.4054257283599973
NORMAL,NORMAL,-0.2924247434939976,-0.9070138128026362,0.42110087079608916
NORMAL,NORMAL,-0.33473399744306875,-0.8996308696522434,0.4366512319560638
NORMAL,NORMAL,-0.27365344699322947,-0.8919813464595487,0.45207220393230374
NORMAL,NORMAL,-0.3851828350751255,-0.8840675099433637,0.46735921715800205
NORMAL,NORMAL,-0.33450362487415775,-0.8758917051442433,0.48250774176121763
NORMAL,NORMAL,-0.38892639141672275,-0.867456354729597,0.4975132889071803
NORMAL,NORMAL,-0.3098541948158198,-0.858763958275803,0.5123714121284235
NORMAL,NORMAL,-0.3862807532416003,-0.8498170915275277,0.5270777086423724
NORMAL,NORMAL,-0.3873501846371841,-0.8406184056344783,0.5416278206559811
NORMAL,NORMAL,-0.3035546193173395,-0.8311706263658079,0.5560174366570446
NORMAL,NORMAL,-0.3430239017294614,-0.8214765533024145,0.5702422926917867
NORMAL,NORMAL,-0.4756260890240247,-0.8115390590073611,0.5842981736283683
NORMAL,NORMAL,-0.4386376838561763,-0.8013610881746769,0.5981809144059159
NORMAL,NORMAL,-0.41378590930922665,-0.7909456567567774,0.6118864012687242
NORMAL,NORMAL,-0.3921079016458432,-0.780295851070776,0.6254105729852457
NORMAL,NORMAL,-0.291956602331061,-0.7694148268839381,0.6387494220515268
NORMAL,NORMAL,-0.30474432757226494,-0.7583058084785625,0.6518989958787125
NORMAL,NORMAL,-0.23815543596311972,-0.7469720876965551,0.6648553979642867
NORMAL,NORMAL,-0.25974744250387216,-0.7354170229639858,0.6776147890466887
NORMAL,NORMAL,-0.23302135421499603,-0.7236440382959123,0.690173388242972
NORMAL,NORMAL,-0.2662672010784906,-0.7116566222817751,0.7025274741691566
NORMAL,NORMAL,-0.29468002801882365,-0.6994583270516471,0.7146733860429608
NORMAL,NORMAL,-0.22363843477908016,-0.6870527672236675,0.726607524768565
NORMAL,NORMAL,-0.2350800063345042,-0.6744436188329457,0.7383263540031063
NORMAL,NORMAL,-0.2748190866013676,-0.661634618242279,0.749826401204568
NORMAL,NORMAL,-0.2026026758112367,-0.6486295610349818,0.7611042586607742
NORMAL,NORMAL,-0.48286574998636234,-0.6354323008901775,0.7721565844991641
NORMAL,NORMAL,-0.3197584856079054,-0.622046748440868,0.7829801036770625
NORMAL,NORMAL,-0.3186034169429421,-0.6084768701151264,0.7935716089521472
NORMAL,NORMAL,-0.2010611888442577,-0.594726686960764,0.8039279618328208
NORMAL,NORMAL,-0.16511372628577847,-0.5808002734538014,0.8140460935082175
NORMAL,NORMAL,-0.4022746961289825,-0.5667017562911184,0.8239230057575536
NORMAL,NORMAL,-0.17200325609898096,-0.5524353131676203,0.8335557718385695
NORMAL,NORMAL,-0.37558663029963724,-0.5380051715382992,0.8429415373547832
NORMAL,NORMAL,-0.3708526656678802,-0.5234156073655503,0.8520775211013093
NORMAL,NORMAL,-0.2955065347181119,-0.5086709438521042,0.8609610158889945
NORMAL,NORMAL,-0.299677187756081,-0.4937755501599774,0.8695893893466109
NORMAL,NORMAL,-0.3975657183097901,-0.4787338401157883,0.8779600847008883
NORMAL,NORMAL,-0.21572164089707793,-0.4635502709028512,0.8860706215341377
NORMAL,NORMAL,-0.21038864590841203,-0.4482293417404106,0.893918596519257
NORMAL,NORMAL,-0.17676381689761117,-0.4327755925504317,0.9015016841318838
NORMAL,NORMAL,-0.2958544916491522,-0.41719360261231697,0.9088176373395028
NORMAL,NORMAL,-0.2606994466929306,-0.4014879892059737,0.9158642882672868
NORMAL,NORMAL,-0.25711729468572503,-0.38566340624360745,0.9226395488404875
NORMAL,NORMAL,-0.11166213004457516,-0.3697245428906732,0.9291414114031743
SEASONAL,NORMAL,1.4912566859479204,-0.3536761221763721,0.935367949313148
NORMAL,NORMAL,-0.32593929589171844,-0.33752289959411347,0.941317317512847
NORMAL,NORMAL,-0.24259516082132704,-0.32126966169236515,0.946987753076075
NORMAL,NORMAL,-0.33147903602622025,-0.3049212246562894,0.9523775757303973
NORMAL,NORMAL,-0.25899685291470165,-0.2884824328806098,0.9574851883550389
NORMAL,NORMAL,-0.2449053935483636,-0.27195815753410524,0.9623090774541487
NORMAL,NORMAL,-0.2871734890652376,-0.2553532951161881,0.9668478136052773
NORMAL,NORMAL,-0.22275463525913797,-0.23867276600594997,0.9711000518829505
NORMAL,NORMAL,-0.17146150054666878,-0.22192151300416674,0.9750645322571945
NORMAL,NORMAL,-0.2425439986404296,-0.20510449986861926,0.9787400799669153
NORMAL,NORMAL,-0.2582984426241039,-0.1882267098432439,0.9821256058680006
NORMAL,NORMAL,-0.2305257881763294,-0.1712931441814778,0.9852201067560606
NORMAL,NORMAL,-0.21378165578487493,-0.154308820664281,0.9880226656636976
NORMAL,NORMAL,-0.36175820123982594,-0.13727877211326517,0.9905324521322227
NORMAL,NORMAL,-0.16665685613983175,-0.12020804489935275,0.9927487224577402
NORMAL,NORMAL,-0.24354061478245376,-0.10310169744743544,0.9946708199115211
NORMAL,NORMAL,-0.08977950747737537,-0.0859647987374467,0.9962981749346077
NORMAL,NORMAL,-0.14557306460165295,-0.06880242680232064,0.9976303053065857
SPIKE,NORMAL,1.8903547927810145,-0.05161966722325418,0.9986668162884759
NORMAL,NORMAL,-0.2816248490496876,-0.034421611622745804,0.9994074007397048
NORMAL,NORMAL,-0.22173131721946698,-0.01721335615583528,0.9998518392091162
NORMAL,NORMAL,-0.2968207885304679,6.432490598706546e-16,1.0
NORMAL,NORMAL,-0.5743988906326141,0.017213356155834685,0.9998518392091162
NORMAL,NORMAL,-0.46548315722788924,0.03442161162274574,0.9994074007397048
NORMAL,NORMAL,-0.45044532834546963,0.051619667223253764,0.998666816288476
NORMAL,NORMAL,-0.5936033637538616,0.06880242680231986,0.9976303053065857
NORMAL,NORMAL,-0.5537897129462965,0.08596479873744647,0.9962981749346078
NORMAL,NORMAL,-0.5308040752840691,0.10310169744743485,0.9946708199115211
NORMAL,NORMAL,-0.4921017913749348,0.1202080448993527,0.9927487224577402
NORMAL,NORMAL,-0.6211886202260775,0.13727877211326478,0.9905324521322229
